공원,섹터,대표제목,보도건수,언론사수,언론사목록,최초보도일,최종보도일,대표링크
한라산,탐방시설,"한라산국립공원관리소, 21일 탐방 프로그램 ‘나무가 먼저 입은 겨울 옷’ 운영",1,1,제주일보,2025-11-19,2025-11-19,https://news.google.com/rss/articles/CBMibEFVX3lxTFAwVk9WVjd2alhCU2Y2SndYTW8xV3hfb0l2VXlGTlZpcUVfYk9yNWNORW5MWi1OMWYydzRoNGtqMll4TDFkTkRxZ3FGQlN5TXBVUE1ydFd3UXJxOVY2UU43WUpHc0NQS0hGZ1ZLYQ?oc=5
한라산,기타,“제주 한라산에 첫눈이 내렸어요”···삼각봉 11.8㎝ 쌓여,1,1,경향신문,2025-11-19,2025-11-19,https://news.google.com/rss/articles/CBMiWkFVX3lxTFBCN0ZPYl9BRVpWcWNNSGpHSFdpeG94aVpxQzJVeHFwYTVJNkZqZzI4UGRMS0kyVmJ6MDR2R2hPdHVBMTdDUUxjdGt2aWNKSzZqZU4zTWN1VGlKZ9IBX0FVX3lxTE9SNld3NTZnRmo4MjFyUHNpaWxPaXQzZWJ0bXJ6U3BMOXIyVk4zdGNsVjlZLWEzOUJDTGFvcXFUc1VXNXBmUVpNVm4wal9KZUpYWkZ6ZE9hNlI1TXF1amZv?oc=5
금정산,행정,[근교산&그너머] 금정산국립공원 지정 기념 동문~고당봉~범어사,1,1,국제신문,2025-11-19,2025-11-19,https://news.google.com/rss/articles/CBMijgFBVV95cUxPSk84cG9mZm9vX3pwQWVKZnAwQjc1T1NKcFQ1dmVTbk1zVThuQW5JanBIcHRmOFhyV0dnMlJ6VjNDRHgzbnJJc25KeHBPUjFxUklRVjVBdWNUdVVBaXkwTXdUa3NNWmFnb0Ftb29TWlNBSkMtTFBIZEZqei1NakJHVTA0NDZFRDU2a0t1alBR?oc=5
한라산,탐방시설,"중화권 관광객의 공공장소 용변, 이젠 한라산 탐방로에서까지",1,1,미디어제주,2025-11-18,2025-11-18,https://news.google.com/rss/articles/CBMibEFVX3lxTFBkUEFvOTNZTmQxUVpZVjY5cXZjaXdTTFFNa3EzWW5kcUpiMGpmUlpIWkQxd1JESlVPMFBfektGOXY1VDY3RmZLSmVLdmI3eXFOR25pSkN1LWJGWS02ck9lR2RHV2oxYnk1cjQyYdIBcEFVX3lxTE4zVXB3UnJjZnJucWJLeWg4d1VYcXpRd0xWWk9SOFliNlItcWlJaGNoRFF2VE13RlRLR2lfc1RzM2ZianVpbDd2MXlhX2llYnBqQk5wTEI0a3pPNlpmUVZ4VHpRME12MDF1RW0zcFZhSmE?oc=5
태백산,탐방시설,강원 태백산국립공원 주차장 내 차 안에서 부부 숨진 채 발견,1,1,KBS 뉴스,2025-11-18,2025-11-18,https://news.google.com/rss/articles/CBMiW0FVX3lxTE4wX2NQcE9vWGJvTVZQeGE5VC1WRkh2Ym9PbFYyNGtzRHdoOEFfY2YySEFJWUFTTXQ2bG1hcHZHbXMwU0ZCZXhrRkZGRzNPRWNuTU1IM1lQSlNYRmM?oc=5
지리산,기타,"지리산, 1~5cm 가량 첫 눈…작년보다 열흘 앞당겨",1,1,뉴시스,2025-11-18,2025-11-18,https://news.google.com/rss/articles/CBMiYEFVX3lxTE9IdGRsUGFWdVdOcTJUbmhtSjdLZjc3dlh2NW1sYTVjbDEyeDhNM2l3UUtwb2RfTTJlR05UQWltOGNYX053LWZOQlAtTTBHWHVpWmtSbWVKeC1sNEF6VXZJbtIBeEFVX3lxTE1lNnExX29tdjNvWFN0U3dIRlFGNWNpNHhkWEIzdDZpZ0I5MHRBVGNRTTNEV3NiSDdxTFd5NXROOTMzQWVGa1hCWVBaZnViel9ScUl6Y3J0RVdYWXhPVzM3cXVWdHFzUkZ2TmYzQ1NkemFMRHh2SG1MYQ?oc=5
월출산,기타,"월출산국립공원, 목포대학교 사회봉사센터 등 3개 기관 바다의 시작 캠페인 진행",1,1,목포타임즈,2025-11-18,2025-11-18,https://news.google.com/rss/articles/CBMiaEFVX3lxTFB1Q1lOM2MwdVFzWXQ0RzdVU1JXSXFYSzNvamdtYlpsMlN5V2NuRVZFMElCcTI4YW1pT0daeTd0eVFYR2dJcEtPZFpnTXpxc2V2amF1MzNVdlFBZkRLeUs3Z1pvRzZxYnpj?oc=5
계룡산,기타,"계룡시, 계룡산국립공원박물관과 공동사진전 개최",1,1,계룡일보,2025-11-18,2025-11-18,https://news.google.com/rss/articles/CBMiakFVX3lxTFA0emp3TnQ2Z28tQ0Nfcm1OQVd3LUpuMENrTzloVE5nTUFIZldrdkhlUnNMTWFzQ2ZGMHVsNDJtbVdScGFfU2JIXzhvcWxPWjFQSjYyaXZhNlpGeE9XMnJ1bjV0Y1J4RTBZNmfSAW5BVV95cUxPMjU3aDE2eXpMc2RLVEEzbnA0ZmtEWlJYTGJrQ2NtRFE1dmExcF9RaVdiaTBvQkFZWGtQdjZEeXBDcFByYXhMMlp0LVJCSjdqMlhhYUJYWVFiVlpBSGd4ZUpFZjZCWEVjV0VzanVyUQ?oc=5
계룡산,구조활동,"제브라앤시퀀스, 계룡산국립공원서 ‘AI 실종자 검색 시스템’ 시범 운영",1,1,동아일보,2025-11-18,2025-11-18,https://news.google.com/rss/articles/CBMib0FVX3lxTE5JckNiemd3S1oybE1yTFJXY0VxWGwzSnpmUDlWSk9NYTl6Ym5IVXltZndlV3lZYm41OHY2WGp2dDloSDNrZXc3YTVaZ1dTWVpqOE1ZbW1VSnJRRjlUQV9QTjNGdFZ1Y0RVaDlyU2d2SdIBZkFVX3lxTFAySU1oODNNM3pLMG43c2prV2VwSTlwS2U5U0ZyQ3pyNTJYLXhGQjRwMjROOE1ra0lrUFNDSHN4U2VLeTBKY2JVemVpZEcya3ZWemoxNEY3SDZjZUJpS0FCYU5kTnFRdw?oc=5
오대산,기타,오대산에 새 등산로 생겼다,1,1,월간산,2025-11-17,2025-11-17,https://news.google.com/rss/articles/CBMiZkFVX3lxTE9Wb2s2U3RfMDVaVEdOT3k2M0VDUVE3WHV2RENXT2xhOXVIQmk2bm9ScHVNNWNQRk5OSVp2XzkwRHZEMFRwVEE2WHlNZzcxRFJsWEhKVlpCUndsMFJvclRnOGRMTUZjZ9IBakFVX3lxTE9OSnVaR0FtTnRrU1hYZDlTOHBjZDFtaXBOV0xvUnp3Wk5DSXZpRmJVWDZ0eldWLXBqRUVjalBTT2ptQ0hpbW4xUDR4TkJ4RERTWXg4QVk2bDNOZnNIdjl4bGJxWjhnakdFeWc?oc=5
북한산,탐방시설,"강북구의회 김명희의장, 북한산국립공원 (구)전경대 정비사업 시찰 및 우이령길 탐방 “‘강북구의 보물’ 북한산, 세계인이 찾는 생태·문화 거점으로 도약”",1,1,서울시티,2025-11-17,2025-11-17,https://news.google.com/rss/articles/CBMib0FVX3lxTFBlUU5jUkxJeEVZX3FwaTlUNHd3NGVQWWhUdnUxbU8xRk9VY056Q2o3SU5oT3VScGNiVjktcF9MRG9Way1YT1dlZ2JVZ0NQY01BWVFud0YwSGMxMEk2MXlJOE1ZYzJtS1RDWXVVYTZoWQ?oc=5
변산반도,구조활동,"변산반도국립공원하섬 연안 해루질, 안전사고 ‘주의’",1,1,ecojournal.co.kr,2025-11-17,2025-11-17,https://news.google.com/rss/articles/CBMiaEFVX3lxTFB2MG91MEdjcVA2UEExTGhBTWZLVGJsYUF5dWFSSzU3emdySjdnT3lmdzJsUjRGbHFxaGsxQmt5eV9KYXBYQ1RCYWdieGxfNFktVXlJU2t0SEg2U2Z4NXFzcGYwUmpwZ1pj?oc=5
변산반도,구조활동,"변산반도국립공원 ""늦가을 대조기 갯벌 안전사고 주의해야""",1,1,네이트,2025-11-17,2025-11-17,https://news.google.com/rss/articles/CBMiakFVX3lxTE51ZDhkakR1T1U2OGFoMFI5U1RUSkp2Qi1RcXVJMjVDTzB3bFo1b0FaXy11TDc0a2VHY1VMSEEwNkJzeWYwdW93MlBza3JsQmVpNGI4RV9LdHVmZFQ4MXZHOTFIZ002TXprNnc?oc=5
금정산,행정,"금정산국립공원 지정, 의미와 과제 (문창규 / 국립공원공단 금정산국립공원준비단 부단장, 이동흡 / 부산광역시 공원도시과장, 김합수 / 생태연구가)",1,1,knn.co.kr,2025-11-17,2025-11-17,https://news.google.com/rss/articles/CBMiXkFVX3lxTE1HRGhIcV9fa29KQzZvalRMVVg4aWpPTjUyT3RpaG1TaDZ3UEZBUWxoS1FKbDhBUkwzZFE2ME1obThfRjJjZ1g5OGNLdkRmRGNPM2dWRDMxYVBRNkdmMHc?oc=5
(전체·공통),기타,국립공원형 마을기업 ‘복닭복닭’ 국내2호점 계약,1,1,ecojournal.co.kr,2025-11-16,2025-11-16,https://news.google.com/rss/articles/CBMiY0FVX3lxTE82UXpGdEZXQXNERzlaWnVGLUllTktZV0JRNkxHdnpiazdJdWF0bXZSaHpFY25YV215NzN5QjhQLS0yMTdVQlNTb0ZMRWFVdjZ6SlpDZ0FWR2tMOUpJZHNlUzVfWQ?oc=5
금정산,기타,여도 야도 “금정산 생큐”인데…산 한가운데 ‘구멍’난 이유,1,1,중앙일보,2025-11-14,2025-11-14,https://news.google.com/rss/articles/CBMiVkFVX3lxTE9DbHhUeTJ6cTVKX09zZUp1TXdzMV9WcW8wQmxtc01BcnQ0aDg2VXBNejJnU21mOHJIYnFzQXF2T2NNbmdjTXY4NEsyUEIzbm44cWJVX1JB?oc=5
(전체·공통),재난안전,"국립공원공단·산림교육원 협력, 산불예방 및 초기 대응 체험 행사 개최",1,1,서울경제TV,2025-11-14,2025-11-14,https://news.google.com/rss/articles/CBMiZEFVX3lxTE92SVkxY29meWtjNklENzA0WHJXYmxSYWlsZng1d042U2NKVGsxMmlGSjNXRkl3YjE1OU96aG5ZWU9HY05MVng2VGN1ck55RldmVjlsRlRqMGtGYi1LS2hzNkNsMHk?oc=5
소백산,기타,[포토뉴스]오색빛깔로 물든 소백산 단풍,1,1,매일신문,2025-11-12,2025-11-12,https://news.google.com/rss/articles/CBMiYkFVX3lxTE1RUTBZd3dlMjNScGFOdjVzNEdiazVUQ18wbjRFRThiMnloSHlmNEdKUWdobnlVS25INlg2SjFscmZWczVhcWlpSE9nMWV2bmZLZm0tUmh1Y052cFlCQ1Jua1FB?oc=5
(전체·공통),자원보전,국립공원 내 수많은 문화·자연유산 어떻게 활용할까,1,1,한겨레,2025-11-12,2025-11-12,https://news.google.com/rss/articles/CBMickFVX3lxTFBheWEtM2pJNkZZVEFrVXRLU2V0TjFNZFgzTlNvNkpUcklia3dyUnZfVktwX3NHYkItaWwydXM3MER3c25GS19SMVFhaEI4TVZGVzFBZkYwSDBLd1gwWV93bzdtQjBhSVZQUG1Nd1prYW5EQQ?oc=5
변산반도,기타,"변산반도국립공원사무소, 변산반도 붉은 노을 최절정 홍보",1,1,새전북신문,2025-11-11,2025-11-11,https://news.google.com/rss/articles/CBMiaEFVX3lxTE5TN0Fnb2xVS09ncE1iZHBqaExZWUNBcjZORFJTYWczWEJEVnJMUVlxSmJCaEx0WEFfSXhrazM3VGV3SXJoaU9ob1dhaDlXYlpuOUVHRDQwZmFIMWpteVdFX0pVSlhFOEpt?oc=5
내장산,기타,'가을색으로 물든 사찰'…장성 내장산국립공원 백양사,1,1,연합뉴스,2025-11-11,2025-11-11,https://news.google.com/rss/articles/CBMiW0FVX3lxTE14MFdUbklnODNLMFFtZThtSENVQUtYWkpNWHdvV1lVUzBCeEUtN04wM3NoaGhHeW1fdWxvNzFyZzhwbVEtTDZyS3pBLTFqZGRqWl90MGJvdlpKVHc?oc=5
(전체·공통),자원보전,"[국립공원공단] 국립공원 조류연구센터 설립 20주년 기념행사 개최…“철새 보전 20년의 발자취, 미래로 잇다”",1,1,워터저널,2025-11-11,2025-11-11,https://news.google.com/rss/articles/CBMickFVX3lxTE93ZUxzaXUyeVlHZUtSVXpYcURJQW9Ib2pkZVVXYzlPUmJNVS1ZcFhNLUdsYmVpcEtncWluWEI1azFBUVRVbVVTQ1RMNmZ5eUV0dl81YjBnLTBqZGp0c09yZ2w1aDNxWEcyZDlOX0Z3V2N4QdIBdkFVX3lxTE02ZHAzYU8wdC1GR1d4MlRxc3ZiaU9ia05rV0pGUHFYNVZsT2gxYjVjWmhROFVqUFhVV3FXa3BnVzBHQ3VsVl8zdjdodl9nUlRWWTZTdU95WldWWVpmTW5IenZkR2FHa3R4eVdEUjdFR1o2VE1qT0E?oc=5
한라산,기타,"""한라산 '수호신' 사라졌다""...백록담 지켜온 '표지목' 철거",1,1,v.daum.net,2025-11-10,2025-11-10,https://news.google.com/rss/articles/CBMiT0FVX3lxTE03S0h4NGVpY3VwRWNGZlkzSzNYblJjSHNnblNwb1N5MDJ2MlVmVzhxRVVOM0FCcEpVbVFPeUNvdUh5S0FQOVc1U3QzZlFyT2c?oc=5
주왕산,재난안전,"“주산지 열고 절골은 닫는다”…주왕산국립공원, 일부 등산로 한달간 통제",1,1,kyongbuk.co.kr,2025-11-10,2025-11-10,https://news.google.com/rss/articles/CBMib0FVX3lxTFB6aTRRZVZiakZJY2liQ1gyNmpTcmd0NjViaEd3WjZBd19MUFl4TkcxT2V0cXRmeXdTQW1QOXN5S2tabnoyZ212Z2x4M2oxbEx3Q3ZzeUVDY2o3cHRkeHlZSE13M25SSm9sNHVkeVJmUQ?oc=5
월악산,탐방시설,백패커들 “월악산국립공원은 ‘푸들섬’ 진입로 개방하라”,1,1,월간산,2025-11-10,2025-11-10,https://news.google.com/rss/articles/CBMiZkFVX3lxTE84dGd5LUtRQWtfb0ViWlV5M1liM1FNRFVqUFFNNGFZajV4eG1NSzVXcE5CME10dmV5SU1sMi1FR0piUThoc2JVUHhqcFVPdFNYdFgwQktSd2xHQWQyTTlRekxQckRId9IBakFVX3lxTE0zcFlCTlhqZ3VnN1J2UFEzWUo2VHFUZGtnU2gyNDQzOTd4ZUJURGJJQnlaLXB3aVFsZE5TeXhuS0VQcDBNNXUxcUFKRlR3cEdLQmljdnd2bDUwenJRQ0V5ZEJ2cFdmMHdWY2c?oc=5
지리산,자원보전,[초록시민강좌 제4강] 윤주옥 전 국립공원을지키는시민의모임 대표 “지리산은 인간과 자연이 함께 만들어온 생태계”,1,1,전북일보 인터넷신문,2025-11-09,2025-11-09,https://news.google.com/rss/articles/CBMiVEFVX3lxTFA3bXo4TWVUTXpfWVdWdEhPVldvTXRjZ2dEUjlqWmwtU3R6Yk15UnE2cmdhYU9obzhUVHctMVZueXhmUGE1VUhXUFFfRWZfeWNRNXVNUNIBWEFVX3lxTE9IRmJyQVdNWUdJcnlzVFc4LU5taHBHZTFyck83ZV9xckgyTHFlTXFrM3dqMFQtcGlQVFA2ckltVDhDRnBweXRVay1jdWhHbFk1cVNyZVhJWlE?oc=5
금정산,자원보전,"금정산 국립공원, 단풍철 맞아 강화된 이용수칙…음주·흡연 과태료 대폭상향",1,1,복지TV부울경방송,2025-11-09,2025-11-09,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE8yN3pDWXVKMHo0SWp6VFlYVDhrRmN3TXpvcWZpUzV6MWZ5bzg5eVdubzhZVlhBLVRhZ0E5eXprT3NvV0RKMEtWSERjMmlNUWVKelFJNldFRzl5WTFJQk5NdkhmR2VSMFk?oc=5
덕유산,기타,"덕유산국립공원, 폐비닐 자원순환 시범사업 착수",1,1,환경과조경,2025-11-07,2025-11-07,https://news.google.com/rss/articles/CBMimgJBVV95cUxNMTBIY1VtVHhsYzc5akhtSjN1dW1zOGd0LXZOVHBmS1VhT25LUDJPZE5NcHdQc3lwcU1sR1BnUl9ZVW5hRHJuTVJOcXpCVXhZaWlMOVJNZWpXUGtlZG5CN3NTZVFkZjh6SlplcTdHV2kxWnFFMUxoV19vWWJfMzNReGk0bDE1blpNMWJTc2Q2SlJqUmFkVlE4R0FsZnpncjVBbUhDQWthX0ItSHJFUlRGTGxfNmRacU1WQUpVYkg4OGNMTkNGZlVsZlNHNUNBb0RJWGkyWk9UQVZHT3pmVlM4bDhndE5TTXVsVmhFNTlYYXhvN3NmWnNSMlFGd1JodHRKNWVhX0xnTTlzWVBhcklySG82bW9SOEtSSlE?oc=5
내장산,기타,"정읍 내장산 단풍, 현재 절반 물들었다…""내주 절정""",1,1,뉴시스,2025-11-07,2025-11-07,https://news.google.com/rss/articles/CBMiYEFVX3lxTE5neHZwUjhMLU1FU2NxaXdHQWNTT1Fncl9kSHdBMFdPM0IyTk9ZRVMxRXNVWGtYMngtdmpqb0c5U3hyWVdSVW5WZWFJR3d4cVQ2Q1ExT0tMX0ZUeU1DTjllTNIBeEFVX3lxTE1pWkRDVi11bmpPazVwX1NVOGdhTHdYQW5GbmNHWk9DN0VHdDN0cWFLSjBvTnlkUEV5QUhGUWw4OFpsWVhMcHU3dnJyQWVxbDJBbUlzeDlGNVdEcDhmSXIySzFGUFhKSHpUeGwxOUJRekFreHgzdFVubA?oc=5
금정산,기타,금정산 국립공원 '산성마을'의 미래는?,1,1,모닝포커스,2025-11-07,2025-11-07,https://news.google.com/rss/articles/CBMibEFVX3lxTE10UE5TUWNiZGJydDZWNklSUW1QZFViTHRXMlRlcFBsa0J4bGNsVW1KZjlRQWVNSVEwRzVvX1U0c3Rqb3M5MzI5bjIzZGR0OVRKaE1MMlpzbXBxc1c2dlNFOWhRT29ISE9nN0tEdNIBcEFVX3lxTE9TWjVxZDI1M28yVDZfMGpIODNUa3BHWVM4MFBJY3N3dFRlU1NxQlp2d1dDQ1lJQ1JEaThRQUFqbTR4eDJFQV9SZWp5T3lienBma1RuclhOOE8tZmZuNlUwdFJ2Z1hoVGpGYWlFQl9GMVA?oc=5
지리산,기타,지리산 1만 번 오른 김종관 작가 사진전,1,1,국제신문,2025-11-05,2025-11-05,https://news.google.com/rss/articles/CBMijgFBVV95cUxNcXlPb1ZibkJ4T2hVY2NMaURKMVJWTzM3aHAwSXRSMlozR0o1anFmUXp1RFB2SWZydkZzYjUzMlFoNEFmM0J6dzdVenhJTFo4WTBKSTB4NW5xUG12M3B5SjNjZHBMaXQxOHh0cVlmQTRBQjVuVkY3VDFHSzVvVk5MZEM1U0ZqejQ1VGNPSnpB?oc=5
내장산,탐방시설,"내장산국립공원·대상 청정원, 건강한 탐방문화 만들기 캠페인",1,1,전민일보,2025-11-05,2025-11-05,https://news.google.com/rss/articles/CBMibEFVX3lxTE1FbW9XaXRDSWN4Mm5mdHdPQVp6b0xZOE85aXVzMUQwSjhneXN6NUdUblNNSmNWb3NVOGtTYXJnQzd1b1R3SklWLXp1dWVFVXNOaEZ6cWFINDNKSG4zaU9VbU5oMW14cGEtdkhXTA?oc=5
금정산,기타,"금정산 국립공원, 단풍철 앞둔 등산객 유의 사항은",1,1,연합뉴스,2025-11-05,2025-11-05,https://news.google.com/rss/articles/CBMiW0FVX3lxTE1BTGpkRlBVWG1NLWJCZUpibl9rZXdwdGxFRENwYnIwXzQxS3BXTmVhYmFBTVhKQ080UG05SHI2UmdjWWtMaUhtS1lFektvNkhZSzh3Wl9lZWY5YjjSAWBBVV95cUxOS09aWEY3elhibUtZaC1tWFl0ZnljQnJYN3VWSy1CMUtkb24wVndwYmJWemF4RXI3Q0NubzBxOXp6bC10Wi1JdzdXOFVlb3J5X0hUSnBsVU81ZEs5dG1wYnk?oc=5
(전체·공통),기타,[기고] 아름다운 다도해국립공원을 소개합니다. - 머니투데이,1,1,머니투데이,2025-11-05,2025-11-05,https://news.google.com/rss/articles/CBMiakFVX3lxTFBHYm5WY3V5V3RDTUtLaE16OXgyNTlubm5CUVF6blJJMWsyZ0RWUVdqS3Z2QjNrbFZPdlFBY2kxYTQ1dEVoYUlRNjJlenAtNjdiSS1QdDFDa09vZWRCQ3dfX09LaEFrWkVDTXfSAW9BVV95cUxOUWpOT0pFcjZTMWc3UEdzQW16ZFUwRF9RcDAzZDY5MHdLZWFVMVVOTWgwcFRZT19FNGxRRlp6andoTW1VQ3RoMzZ1VDc4ZUpVVG5QdXV5ck1CTXpoS3dWMXpCbUJTQTNkQ1B2cHprdlU?oc=5
(전체·공통),자원보전,야생생물 1782종 사는 '도심형' 국립공원...뭐가 다를까?,1,1,뉴스펭귄,2025-11-05,2025-11-05,https://news.google.com/rss/articles/CBMibkFVX3lxTE1yNTNTR3VDekQtLVJ5VXdRVUJEaTYwUEJpWmM2NWU4bmlScS1vS0JtekhyMVluWG5kQ3VKNVlSbGwwZXhMSVpKcDdCQUtRelJpeVk5SV9TQnNWaUtZU2dMa2dOWmxNWWJSZ0VHWUtn0gFyQVVfeXFMTWZreEd3ZEpubU1kMmJOQ2NvT21hak1vMEV5VGNKZzBsRGFsN1ZpbTAyY0lkQ3BaVXVTMV9vc0J4U1VEdFBBS0l3RzJncXExX3I0MHNGakVNVXJGZjhKX0dISXFDZ3lkbE1NRlNFRnFUSlpB?oc=5
설악산,기타,오대산·설악산 등 ‘가을 단풍 명소 7선’…걷기 좋은 국립공원길 선정,1,1,강원도민일보,2025-11-04,2025-11-04,https://news.google.com/rss/articles/CBMiaEFVX3lxTFBfN0xPVEdIMXpkajl2XzZLZW5pdDRqejlvS0VvdmFWd0paR0VXVXpJejdGbUVOeUJTWWx6a3NPRlNlbDRrNUVCX19fb3lrakl6LW5HZUlqYnRrY1I5MUFwSkdXcWtiRWQ3?oc=5
덕유산,자원보전,"덕유산국립공원 생태인문예술 행사 '자연의 숨결, 나의 물결이 되다' 개최",1,1,내외일보,2025-11-04,2025-11-04,https://news.google.com/rss/articles/CBMib0FVX3lxTE1aQmZSRWt0SHQydE9WYkNUbkRfMHRMb3prdEFTSWdEUjNXbHJwRW1SdEVoYXRqblFCZ0N5MlA3UWFRR2ZCTGdhUDJuTlg4d0tVQkdncmtxc2VkcEJMRFRPUXU3OEk5WWtqZFk5Z090bw?oc=5
내장산,기타,내장산 아니어도 충분하다… 단풍 시즌만 되면 방문객 몰리는 무료여행지,1,1,발품뉴스,2025-11-04,2025-11-04,https://news.google.com/rss/articles/CBMiakFVX3lxTE00b185eUUxaThvVDFIMU1BdkV3enNxa1k1S0M4UVFUYmEzV2ZkQ3dsc1dxMjBfN0pZUk5qQ2pTSTJjMG42MzJBTXotVzRldmt6bUFCbzJDVk14STZFTUpXRGptVmFSN1QyYUHSAXJBVV95cUxOcmFVUjFDOXBkYkpfRnljMTVIRUN1ZnFYN3NwWldreWY3SnF4X2tPbUNZMTdyOXRPNDlCdEhMNFNzeExUaXpJemp1bnd6bjBkLWF5WDNscGlnMHdMMHpfMmt1SHpqYVVicmViM0xVZkdBTUE?oc=5
금정산,행정,"[부산시정]-금정산 국립공원 지정, 80대 기능보유자가 70대 기능보유자에게 폭언",1,1,knn.co.kr,2025-11-04,2025-11-04,https://news.google.com/rss/articles/CBMiVEFVX3lxTE9OQ3BuVTA4RngwNURRWXVpVWpTX1FNb1otNlI3VXJ3MGZ5RzlfS3N6MUFlRG1XOEhRSEJLREItWVpMa0xjcDhuWHNEMnc4Ul91NXRFUA?oc=5
금정산,기타,[기획②] 금정산 국립공원 됐지만 풀어야 할 과제 '산더미',1,1,LG헬로비전,2025-11-04,2025-11-04,https://news.google.com/rss/articles/CBMickFVX3lxTFBnSi1hWTczT1NXZTBGNWdTU29BRk5kbmRFWnJQRFhKdGtZYWNyMWNyUzhvTk1NMGdqb0U5cUFTSVlCSlhTbTB4S292T3I5TTlaWUxiakhxdGFNcGVuR2NGRUxJYWQycEMxSkFnMENSYk5QQdIBdkFVX3lxTE1iX2tTUWU1Xzh2ODBSekEtWTJmaUZTdEFWMmV6VnllT0VtUkRDdjZFNWswRFI1Vy01TncxS1FfbzE3U0tfNTRyYTRGTWgwUzlyYXRfZ3M1RDhBVGVhM1VaOHNDcFVLMkhXTkx2bEVKLWhsODlDVGc?oc=5
주왕산,탐방시설,"[위클리오늘] 청송 주왕산국립공원 상의야영장, 11월 재개장… 가족친화형 캠핑 명소 새 단장",1,1,위클리오늘,2025-11-03,2025-11-03,https://news.google.com/rss/articles/CBMib0FVX3lxTE5YaVJWdG5kZmQ4LVFRdU5lRFNPX0VzYy1XMFhWYkM3eU9aWVY2NzgzMmUzbU15MndNU2Q4SDQ2SXM2dEo3dkg1ZlRMZW9McjJiNEtuOGM3Mm5QTm5qdXI5dVhFMkQ2dHpNYXdFc0Itdw?oc=5
변산반도,기타,변산반도국립공원 반려해변 입양단체 모집,1,1,ecojournal.co.kr,2025-11-03,2025-11-03,https://news.google.com/rss/articles/CBMiaEFVX3lxTE1QNXd4UEhad3BCQXh0R3Z3elpZRlNLeVZJZFZJSnBnS2VuNy1KZGpiSVhUUmM4bnZiUmdyeF9SSHVKQVVTaWlmOTRncFE1RDdiZVNHN05yMkRyNGJQVmNjU2xzNzRhcjRH?oc=5
내장산,기타,"대상 청정원 호밍스, 내장산국립공원에 '초간편 국물요리' 매력 전파",1,1,v.daum.net,2025-11-03,2025-11-03,https://news.google.com/rss/articles/CBMiRkFVX3lxTE1uLUV6NkxPaGlwcXNUWTRTamJiQXpDbVBXUTVvUU0yb2tNZVl5UngwWnlDQXNpUkUxS3RhVk9YcHFqcW9LNGc?oc=5
내장산,기타,한국관광공사가 만든 ‘똑똑한 AI 집사’ 내장산 상륙!,1,1,sports.donga.com,2025-11-02,2025-11-02,https://news.google.com/rss/articles/CBMib0FVX3lxTE9oSUVhVktBUXF2aE5KdUJBNEtnd052c3dHTUZpcFdZMmZDeXBWQTBtMWNkUTVRbkN0ZF82SVMxaldHV2dZelRrUTI3X1ZfT3U4RzMwOFdrVzYzWTBXWXBnUTFpU2VuQUhiNnQ4d3BOZw?oc=5
금정산,행정,"부산 금정산 국립공원 지정 확정, 국립공원위원회 '금정산국립공원 지정 및 공원계획 결정(안)' 통과, 지정의미, 기대효과, 위치, 등산로",1,1,Naver Blog,2025-11-02,2025-11-02,https://news.google.com/rss/articles/CBMiWkFVX3lxTFBUUUN1NW9hX3gzUDFqbG5IYm9kY3Z4bmlETEhxbXA2ZmY1QzRRZkdHTHVWZGVUV0RxNW41RHJselM0b213UjloVmtzWEQ4NWtYYlFhTkpOQWtVQQ?oc=5
월악산,기타,"월악산국립공원, 청렴문화 확산·고령층 안전산행 교육 실시",1,1,kyongbuk.co.kr,2025-11-01,2025-11-01,https://news.google.com/rss/articles/CBMib0FVX3lxTE82ZEllU3ZmbFZqRm1VYkFGaHVOZGs0S2IybjBtNU5BZTViblVVZ3IxU2ZTSFVoSURjc21xMG1mc3RLdWtWSlRhOVpmczYtazJIVExLekZtbDB6UGtTdVJta040T1M5WnhKMFBnWXpDSQ?oc=5
설악산,기타,"설악산 국립공원 일대, 단풍철 맞은 행락객들로 인산인해",1,1,강원신문,2025-11-01,2025-11-01,https://news.google.com/rss/articles/CBMiaEFVX3lxTE5jclVLcHhkTDJQWGtnWGNCMGoxaFF5NmZBZktQQ3czZUUwMGF1dVktZG9sa3pjRXRjNjhib1piY0JQVzZnakZEdm8zdmVuSWhSZlNMNmVxN2pDX2p6NFlMZldWblgzQkli?oc=5
금정산,기타,사유지 80%인데도 20년간 설득 통했다…금정산 24번째 국립공원,1,1,중앙일보,2025-10-31,2025-10-31,https://news.google.com/rss/articles/CBMiVkFVX3lxTE9PNDBzVXFNUS1jdG9DekZnSDBlZTZUeW5SQlQzZU14cy1rTTh3WnBJdjF2dlpXY3dubkIzZERMTGVvVktFZWswdGtiVkdmaWNOZ0dBWW5R?oc=5
